,code_module,code_presentation,id_student,id_site,date,sum_click
10568399,GGG,2014J,646131,896943,38,3
10568400,GGG,2014J,646508,896950,38,1
10568401,GGG,2014J,646508,896980,38,8
10568402,GGG,2014J,646508,897076,38,1
10568403,GGG,2014J,646508,896938,38,14
10568404,GGG,2014J,646508,896945,38,1
10568405,GGG,2014J,646508,896982,38,2
10568406,GGG,2014J,646508,897150,38,2
10568407,GGG,2014J,646508,896938,38,2
10568408,GGG,2014J,646508,896987,38,8
10568409,GGG,2014J,646508,896957,38,2
10568410,GGG,2014J,646508,896980,38,2
10568411,GGG,2014J,646508,896983,38,3
10568412,GGG,2014J,646508,896982,38,1
10568413,GGG,2014J,646508,896983,38,1
10568414,GGG,2014J,646508,896956,38,1
10568415,GGG,2014J,646508,896943,38,5
10568416,GGG,2014J,646508,896938,38,1
10568417,GGG,2014J,646508,897151,38,9
10568418,GGG,2014J,646508,896938,38,4
10568419,GGG,2014J,646508,896958,38,1
10568420,GGG,2014J,642905,896943,38,3
10568421,GGG,2014J,642905,896938,38,1
10568422,GGG,2014J,642905,896938,38,1
10568423,GGG,2014J,642953,897151,38,1
10568424,GGG,2014J,642905,897120,38,1
10568425,GGG,2014J,642694,896943,38,3
10568426,GGG,2014J,644990,896943,38,1
10568427,GGG,2014J,645801,897054,38,2
10568428,GGG,2014J,645801,897151,38,1
10568429,GGG,2014J,645801,896943,38,4
10568430,GGG,2014J,645801,897120,38,1
10568431,GGG,2014J,645801,897073,38,1
10568432,GGG,2014J,643672,896943,38,2
10568433,GGG,2014J,643672,896939,38,2
10568434,GGG,2014J,644470,897120,38,1
10568435,GGG,2014J,644470,896943,38,2
10568436,GGG,2014J,644384,897055,38,1
10568437,GGG,2014J,644384,896943,38,3
10568438,GGG,2014J,644384,896980,38,7
10568439,GGG,2014J,640505,896943,38,7
10568440,GGG,2014J,640505,896939,38,11
10568441,GGG,2014J,640505,896939,38,5
10568442,GGG,2014J,640505,897151,38,1
10568443,GGG,2014J,641940,896943,38,2
10568444,GGG,2014J,641434,897054,38,1
10568445,GGG,2014J,641434,896943,38,1
10568446,GGG,2014J,635988,896939,38,8
10568447,GGG,2014J,635988,896943,38,6
10568448,GGG,2014J,635988,896939,38,1
10568449,GGG,2014J,635703,896957,38,1
10568450,GGG,2014J,635703,896943,38,4
10568451,GGG,2014J,651281,896938,38,1
10568452,GGG,2014J,651281,896938,38,1
10568453,GGG,2014J,651281,896943,38,2
10568454,GGG,2014J,651281,896980,38,2
10568455,GGG,2014J,650901,896980,38,2
10568456,GGG,2014J,650901,896980,38,8
10568457,GGG,2014J,650901,896943,38,2
10568458,GGG,2014J,648274,896980,38,5
10568459,GGG,2014J,648274,896980,38,1
10568460,GGG,2014J,648274,896943,38,1
10568461,GGG,2014J,648274,897150,38,1
10568462,GGG,2014J,650023,896980,38,1
10568463,GGG,2014J,650023,897120,38,1
10568464,GGG,2014J,650023,896943,38,3
10568465,GGG,2014J,647654,896943,38,2
10568466,GGG,2014J,647654,897120,38,1
10568467,GGG,2014J,648023,896938,38,1
10568468,GGG,2014J,648023,896943,38,7
10568469,GGG,2014J,648023,896980,38,7
10568470,GGG,2014J,648023,896939,38,1
10568471,GGG,2014J,648023,896938,38,1
10568472,GGG,2014J,648023,897151,38,2
10568473,GGG,2014J,648023,896980,38,49
10568474,GGG,2014J,651660,896976,38,1
10568475,GGG,2014J,651660,896943,38,2
10568476,GGG,2014J,651660,896967,38,3
10568477,GGG,2014J,651660,897151,38,1
10568478,GGG,2014J,651740,896939,38,13
10568479,GGG,2014J,651740,896939,38,2
10568480,GGG,2014J,651740,896943,38,2
10568481,GGG,2014J,651740,896938,38,1
10568482,GGG,2014J,651740,896938,38,1
10568483,GGG,2014J,649206,896943,38,1
10568484,GGG,2014J,649194,897073,38,1
10568485,GGG,2014J,649194,897055,38,1
10568486,GGG,2014J,649194,897151,38,1
10568487,GGG,2014J,649206,897150,38,1
10568488,GGG,2014J,649194,897120,38,1
10568489,GGG,2014J,649206,896980,38,2
10568490,GGG,2014J,649194,896943,38,2
10568491,GGG,2014J,633424,897073,38,1
10568492,GGG,2014J,633424,897151,38,1
10568493,GGG,2014J,633561,896980,38,5
10568494,GGG,2014J,633561,896980,38,1
10568495,GGG,2014J,633561,897121,38,1
10568496,GGG,2014J,633561,896943,38,1
10568497,GGG,2014J,680261,896980,38,4
10568498,GGG,2014J,680261,897151,38,1
10568499,GGG,2014J,680261,896943,38,3
10568500,GGG,2014J,680176,896957,38,1
10568501,GGG,2014J,680261,896957,38,1
10568502,GGG,2014J,680176,897053,38,1
10568503,GGG,2014J,680176,896943,38,3
10568504,GGG,2014J,680176,896980,38,2
10568505,GGG,2014J,680176,897151,38,3
10568506,GGG,2014J,680176,897051,38,1
10568507,GGG,2014J,680176,896987,38,2
10568508,GGG,2014J,680176,897150,38,1
10568509,GGG,2014J,680176,896980,38,2
10568510,GGG,2014J,675811,896943,38,2
10568511,GGG,2014J,675811,897150,38,1
10568512,GGG,2014J,675811,896976,38,1
10568513,GGG,2014J,675996,896943,38,3
10568514,GGG,2014J,675996,897150,38,4
10568515,GGG,2014J,675996,897052,38,1
10568516,GGG,2014J,675996,896980,38,9
10568517,GGG,2014J,675996,896980,38,8
10568518,GGG,2014J,675996,896976,38,1
10568519,GGG,2014J,674983,897055,38,1
10568520,GGG,2014J,674983,896943,38,1
10568521,GGG,2014J,674983,897120,38,1
10568522,GGG,2014J,674983,897073,38,1
10568523,GGG,2014J,674983,896987,38,1
10568524,GGG,2014J,674983,897151,38,1
10568525,GGG,2014J,675242,896978,38,17
10568526,GGG,2014J,675242,896943,38,1
10568527,GGG,2014J,675242,896941,38,1
10568528,GGG,2014J,675242,896978,38,1
10568529,GGG,2014J,674563,896943,38,1
10568530,GGG,2014J,674563,896980,38,3
10568531,GGG,2014J,676387,896939,38,1
10568532,GGG,2014J,676387,896972,38,2
10568533,GGG,2014J,676387,896939,38,2
10568534,GGG,2014J,676387,896943,38,2
10568535,GGG,2014J,681383,897146,38,8
10568536,GGG,2014J,681383,896943,38,4
10568537,GGG,2014J,681532,897054,38,3
10568538,GGG,2014J,681532,896976,38,1
10568539,GGG,2014J,681532,897150,38,1
10568540,GGG,2014J,681532,896976,38,8
10568541,GGG,2014J,681532,897052,38,4
10568542,GGG,2014J,681532,896943,38,3
10568543,GGG,2014J,681532,897151,38,1
10568544,GGG,2014J,681532,897051,38,1
10568545,GGG,2014J,681168,896943,38,1
10568546,GGG,2014J,681065,896980,38,2
10568547,GGG,2014J,681065,896980,38,1
10568548,GGG,2014J,681168,896980,38,2
10568549,GGG,2014J,681065,896943,38,1
10568550,GGG,2014J,681195,896943,38,2
10568551,GGG,2014J,681195,896972,38,2
10568552,GGG,2014J,681751,896939,38,11
10568553,GGG,2014J,681751,897150,38,1
10568554,GGG,2014J,681751,896943,38,9
10568555,GGG,2014J,681751,897151,38,12
10568556,GGG,2014J,681751,896967,38,1
10568557,GGG,2014J,681751,896957,38,1
10568558,GGG,2014J,681751,896958,38,1
10568559,GGG,2014J,681751,897152,38,1
10568560,GGG,2014J,681751,896956,38,1
10568561,GGG,2014J,681751,896941,38,1
10568562,GGG,2014J,681751,896945,38,1
10568563,GGG,2014J,681751,896950,38,1
10568564,GGG,2014J,681751,896939,38,12
10568565,GGG,2014J,681751,896980,38,3
10568566,GGG,2014J,681751,896987,38,4
10568567,GGG,2014J,681751,897073,38,2
10568568,GGG,2014J,681751,896971,38,1
10568569,GGG,2014J,681751,896951,38,1
10568570,GGG,2014J,685285,896939,38,4
10568571,GGG,2014J,685285,896939,38,5
10568572,GGG,2014J,685285,896943,38,1
10568573,GGG,2014J,683633,896943,38,1
10568574,GGG,2014J,683633,897120,38,1
10568575,GGG,2014J,684341,896943,38,2
10568576,GGG,2014J,684341,897151,38,1
10568577,GGG,2014J,684341,897071,38,2
10568578,GGG,2014J,684169,896980,38,5
10568579,GGG,2014J,684169,897054,38,1
10568580,GGG,2014J,684169,897150,38,2
10568581,GGG,2014J,684169,896965,38,1
10568582,GGG,2014J,684169,896980,38,2
10568583,GGG,2014J,684169,896943,38,1
10568584,GGG,2014J,680966,896976,38,1
10568585,GGG,2014J,680966,896943,38,3
10568586,GGG,2014J,680966,896939,38,1
10568587,GGG,2014J,680966,896939,38,3
10568588,GGG,2014J,680966,897150,38,1
10568589,GGG,2014J,680966,896938,38,1
10568590,GGG,2014J,680966,896939,38,9
10568591,GGG,2014J,682321,897055,38,1
10568592,GGG,2014J,682321,897050,38,1
10568593,GGG,2014J,682321,897120,38,1
10568594,GGG,2014J,682321,896943,38,3
10568595,GGG,2014J,683423,896943,38,7
10568596,GGG,2014J,683423,897053,38,2
10568597,GGG,2014J,683423,897073,38,2
10568598,GGG,2014J,683423,897151,38,4
10568599,GGG,2014J,683423,897054,38,1
10568600,GGG,2014J,683423,896967,38,1
10568601,GGG,2014J,693788,896938,38,1
10568602,GGG,2014J,693788,897150,38,1
10568603,GGG,2014J,693788,896980,38,5
10568604,GGG,2014J,693788,896939,38,6
10568605,GGG,2014J,693788,896939,38,5
10568606,GGG,2014J,693788,896980,38,22
10568607,GGG,2014J,693788,896943,38,6
10568608,GGG,2014J,693788,897151,38,1
10568609,GGG,2014J,693788,897052,38,1
10568610,GGG,2014J,697325,896976,38,1
10568611,GGG,2014J,697325,896943,38,3
10568612,GGG,2014J,697314,896943,38,2
10568613,GGG,2014J,697328,897150,38,1
10568614,GGG,2014J,697325,897150,38,1
10568615,GGG,2014J,697328,896980,38,6
10568616,GGG,2014J,697328,897151,38,1
10568617,GGG,2014J,697314,896980,38,3
10568618,GGG,2014J,697314,897055,38,1
10568619,GGG,2014J,697314,896980,38,1
10568620,GGG,2014J,697328,896943,38,1
10568621,GGG,2014J,697328,896980,38,1
10568622,GGG,2014J,695655,897054,38,1
10568623,GGG,2014J,695655,896943,38,2
10568624,GGG,2014J,695655,897120,38,1
10568625,GGG,2014J,695951,897073,38,2
10568626,GGG,2014J,695951,896980,38,2
10568627,GGG,2014J,695913,896939,38,4
10568628,GGG,2014J,695951,897150,38,6
10568629,GGG,2014J,695951,897152,38,1
10568630,GGG,2014J,695951,897151,38,2
10568631,GGG,2014J,695913,896939,38,1
10568632,GGG,2014J,695951,896939,38,1
10568633,GGG,2014J,695951,896943,38,2
10568634,GGG,2014J,695951,897053,38,1
10568635,GGG,2014J,695951,896980,38,5
10568636,GGG,2014J,695913,896943,38,2
10568637,GGG,2014J,695951,896939,38,14
10568638,GGG,2014J,695951,896939,38,10
10568639,GGG,2014J,695913,897151,38,1
10568640,GGG,2014J,693387,897058,38,2
10568641,GGG,2014J,693387,896943,38,2
10568642,GGG,2014J,698460,896939,38,7
10568643,GGG,2014J,698460,896943,38,1
10568644,GGG,2014J,698460,896939,38,7
10568645,GGG,2014J,687722,897150,38,1
10568646,GGG,2014J,687722,896980,38,2
10568647,GGG,2014J,687722,896962,38,1
10568648,GGG,2014J,687722,896980,38,4
10568649,GGG,2014J,687722,896943,38,1
10568650,GGG,2014J,687620,896987,38,4
10568651,GGG,2014J,687620,896943,38,1
10568652,GGG,2014J,688199,896943,38,1
10568653,GGG,2014J,688199,896939,38,1
10568654,GGG,2014J,688199,896939,38,1
10568655,GGG,2014J,691371,896939,38,10
10568656,GGG,2014J,691371,896939,38,1
10568657,GGG,2014J,691371,896943,38,6
10568658,GGG,2014J,691519,897150,38,1
10568659,GGG,2014J,691519,896943,38,1
10568660,GGG,2014J,691371,896938,38,1
10568661,GGG,2014J,691371,896987,38,1
10568662,GGG,2014J,691577,896980,38,3
10568663,GGG,2014J,691577,896980,38,2
10568664,GGG,2014J,691577,896943,38,1
10568665,GGG,2014J,691577,897150,38,1
10568666,GGG,2014J,686373,896943,38,1
10568667,GGG,2014J,686373,897120,38,1
10568668,GGG,2014J,686309,896943,38,4
10568669,GGG,2014J,687302,896938,38,2
10568670,GGG,2014J,687302,896938,38,3
10568671,GGG,2014J,689503,897151,38,1
10568672,GGG,2014J,689503,896943,38,2
10568673,GGG,2014J,689503,896938,38,5
10568674,GGG,2014J,689503,896938,38,7
10568675,GGG,2014J,689503,897073,38,1
10568676,GGG,2014J,689594,896943,38,1
10568677,GGG,2014J,2270562,896978,38,45
10568678,GGG,2014J,2270562,896939,38,2
10568679,GGG,2014J,2270562,896939,38,4
10568680,GGG,2014J,2270562,896943,38,6
10568681,GGG,2014J,2270562,896978,38,1
10568682,GGG,2014J,2373245,897151,38,1
10568683,GGG,2014J,2373245,897073,38,1
10568684,GGG,2014J,2373245,896943,38,1
10568685,GGG,2014J,1405453,897052,38,1
10568686,GGG,2014J,1405453,896943,38,1
10568687,GGG,2014J,2456431,896957,38,1
10568688,GGG,2014J,2456431,896943,38,2
10568689,GGG,2014J,2456431,897056,38,1
10568690,GGG,2014J,1841303,897054,38,2
10568691,GGG,2014J,1841303,897053,38,3
10568692,GGG,2014J,1841303,896943,38,3
10568693,GGG,2014J,1950911,897146,38,2
10568694,GGG,2014J,689838,897150,39,1
10568695,GGG,2014J,689838,897152,39,1
10568696,GGG,2014J,689838,896939,39,2
10568697,GGG,2014J,689838,896939,39,16
10568698,GGG,2014J,689838,897151,39,3
10568699,GGG,2014J,689838,896980,39,8
10568700,GGG,2014J,689838,896943,39,11
10568701,GGG,2014J,689838,896938,39,2
10568702,GGG,2014J,689838,897055,39,2
10568703,GGG,2014J,690044,896943,39,3
10568704,GGG,2014J,690044,897150,39,2
10568705,GGG,2014J,690044,896980,39,3
10568706,GGG,2014J,690044,896980,39,5
10568707,GGG,2014J,689503,896938,39,2
10568708,GGG,2014J,689503,896938,39,1
10568709,GGG,2014J,689503,896943,39,2
10568710,GGG,2014J,687653,896943,39,5
10568711,GGG,2014J,687653,896939,39,10
10568712,GGG,2014J,687653,896939,39,6
10568713,GGG,2014J,687653,897150,39,1
10568714,GGG,2014J,687653,897151,39,1
10568715,GGG,2014J,688819,896943,39,3
10568716,GGG,2014J,688819,896939,39,5
10568717,GGG,2014J,688819,896939,39,6
10568718,GGG,2014J,688819,897150,39,1
10568719,GGG,2014J,688379,896943,39,2
10568720,GGG,2014J,686373,896943,39,1
10568721,GGG,2014J,686373,897120,39,1
10568722,GGG,2014J,686194,896943,39,1
10568723,GGG,2014J,686194,897146,39,1
10568724,GGG,2014J,698460,896943,39,3
10568725,GGG,2014J,698460,896980,39,2
10568726,GGG,2014J,698460,896939,39,5
10568727,GGG,2014J,698460,896939,39,6
10568728,GGG,2014J,694723,896980,39,1
10568729,GGG,2014J,694723,896943,39,3
10568730,GGG,2014J,694723,896980,39,3
10568731,GGG,2014J,693788,896939,39,8
10568732,GGG,2014J,693788,896939,39,1
10568733,GGG,2014J,693788,896943,39,1
10568734,GGG,2014J,693364,896943,39,1
10568735,GGG,2014J,693364,897120,39,1
10568736,GGG,2014J,2311714,897053,39,1
10568737,GGG,2014J,2311714,896980,39,5
10568738,GGG,2014J,2311714,896980,39,3
10568739,GGG,2014J,2311714,896943,39,3
10568740,GGG,2014J,2270562,896939,39,7
10568741,GGG,2014J,2270562,897150,39,1
10568742,GGG,2014J,2270562,896938,39,2
10568743,GGG,2014J,2270562,896939,39,2
10568744,GGG,2014J,2270562,896945,39,1
10568745,GGG,2014J,2270562,896943,39,7
10568746,GGG,2014J,2270562,896938,39,1
10568747,GGG,2014J,2270562,896978,39,3
10568748,GGG,2014J,2270562,896987,39,1
10568749,GGG,2014J,2270562,896957,39,1
10568750,GGG,2014J,2533195,896957,39,1
10568751,GGG,2014J,2533195,897151,39,9
10568752,GGG,2014J,2533195,896987,39,1
10568753,GGG,2014J,2533195,896967,39,4
10568754,GGG,2014J,2533195,896943,39,14
10568755,GGG,2014J,2533195,897121,39,1
10568756,GGG,2014J,2533195,897072,39,4
10568757,GGG,2014J,2533195,897071,39,40
10568758,GGG,2014J,2052942,896980,39,1
10568759,GGG,2014J,2052942,897054,39,1
10568760,GGG,2014J,2052942,896943,39,2
10568761,GGG,2014J,2052942,896980,39,1
10568762,GGG,2014J,472049,896943,39,1
10568763,GGG,2014J,472049,897055,39,1
10568764,GGG,2014J,429004,896943,39,1
10568765,GGG,2014J,263341,896939,39,11
10568766,GGG,2014J,263341,896939,39,4
10568767,GGG,2014J,237921,897073,39,1
10568768,GGG,2014J,237921,897055,39,1
10568769,GGG,2014J,237921,896943,39,4
10568770,GGG,2014J,237921,897120,39,1
10568771,GGG,2014J,237921,897151,39,2
10568772,GGG,2014J,226890,896943,39,1
10568773,GGG,2014J,595941,897076,39,1
10568774,GGG,2014J,595941,897150,39,1
10568775,GGG,2014J,595941,897152,39,1
10568776,GGG,2014J,595941,896980,39,1
10568777,GGG,2014J,595941,896943,39,8
10568778,GGG,2014J,595941,897151,39,2
10568779,GGG,2014J,595941,896980,39,1
10568780,GGG,2014J,595941,897051,39,2
10568781,GGG,2014J,595941,897121,39,1
10568782,GGG,2014J,684393,896943,39,2
10568783,GGG,2014J,684393,897150,39,1
10568784,GGG,2014J,684393,897054,39,1
10568785,GGG,2014J,684393,897053,39,1
10568786,GGG,2014J,684393,896980,39,5
10568787,GGG,2014J,684393,896980,39,21
10568788,GGG,2014J,681696,897150,39,1
10568789,GGG,2014J,681696,896980,39,1
10568790,GGG,2014J,681696,896943,39,2
10568791,GGG,2014J,681696,896980,39,2
10568792,GGG,2014J,681447,896943,39,2
10568793,GGG,2014J,681447,896980,39,6
10568794,GGG,2014J,681447,897150,39,1
10568795,GGG,2014J,681447,896980,39,19
10568796,GGG,2014J,681447,897051,39,1
10568797,GGG,2014J,681195,897151,39,2
10568798,GGG,2014J,681195,896943,39,1
10568799,GGG,2014J,681195,896957,39,1
10568800,GGG,2014J,681195,896972,39,2
10568801,GGG,2014J,685436,896980,39,2
10568802,GGG,2014J,685436,896943,39,4
10568803,GGG,2014J,685436,897051,39,1
10568804,GGG,2014J,685436,896976,39,1
10568805,GGG,2014J,685436,896980,39,1
10568806,GGG,2014J,685338,896939,39,1
10568807,GGG,2014J,685338,896943,39,4
10568808,GGG,2014J,685338,896938,39,1
10568809,GGG,2014J,685338,896939,39,1
10568810,GGG,2014J,685338,897151,39,1
10568811,GGG,2014J,682321,896939,39,12
10568812,GGG,2014J,682321,896943,39,3
10568813,GGG,2014J,682321,896939,39,12
10568814,GGG,2014J,682440,897072,39,1
10568815,GGG,2014J,682440,896943,39,1
10568816,GGG,2014J,682440,896957,39,1
10568817,GGG,2014J,682440,897151,39,2
10568818,GGG,2014J,641434,896943,39,2
10568819,GGG,2014J,641434,897054,39,2
10568820,GGG,2014J,640505,896938,39,1
10568821,GGG,2014J,640505,896939,39,4
10568822,GGG,2014J,640505,896939,39,1
10568823,GGG,2014J,640505,896943,39,1
10568824,GGG,2014J,640995,897151,39,1
10568825,GGG,2014J,640995,896943,39,3
10568826,GGG,2014J,638092,896943,39,4
10568827,GGG,2014J,639251,896980,39,1
10568828,GGG,2014J,639251,896943,39,1
10568829,GGG,2014J,639251,896980,39,1
10568830,GGG,2014J,639251,897151,39,1
10568831,GGG,2014J,637476,896980,39,1
10568832,GGG,2014J,637476,897071,39,3
10568833,GGG,2014J,637496,897151,39,5
10568834,GGG,2014J,637476,896980,39,1
10568835,GGG,2014J,637476,897151,39,2
10568836,GGG,2014J,637496,897080,39,1
10568837,GGG,2014J,637496,896967,39,3
10568838,GGG,2014J,637476,896943,39,4
10568839,GGG,2014J,637496,896943,39,2
10568840,GGG,2014J,637496,897071,39,7
10568841,GGG,2014J,637280,896943,39,5
10568842,GGG,2014J,637280,896982,39,1
10568843,GGG,2014J,637280,896980,39,2
10568844,GGG,2014J,637280,897051,39,1
10568845,GGG,2014J,637280,896980,39,9
10568846,GGG,2014J,637280,896982,39,1
10568847,GGG,2014J,637280,897121,39,1
10568848,GGG,2014J,652462,897154,39,1
10568849,GGG,2014J,652462,896971,39,1
10568850,GGG,2014J,652462,897151,39,7
10568851,GGG,2014J,652462,896939,39,14
10568852,GGG,2014J,652462,896939,39,1
10568853,GGG,2014J,652462,896939,39,1
10568854,GGG,2014J,652462,896943,39,5
10568855,GGG,2014J,652462,896941,39,1
10568856,GGG,2014J,652462,896980,39,1
10568857,GGG,2014J,652462,896957,39,2
10568858,GGG,2014J,652462,897073,39,1
10568859,GGG,2014J,652462,896939,39,10
10568860,GGG,2014J,652462,896980,39,1
10568861,GGG,2014J,653435,896943,39,1
10568862,GGG,2014J,653157,896976,39,1
10568863,GGG,2014J,653157,897150,39,1
10568864,GGG,2014J,653157,896943,39,1
10568865,GGG,2014J,653157,896980,39,4
10568866,GGG,2014J,653157,896962,39,1
10568867,GGG,2014J,653157,896980,39,2
10568868,GGG,2014J,654681,896980,39,4
10568869,GGG,2014J,654681,897150,39,2
10568870,GGG,2014J,654681,896943,39,3
10568871,GGG,2014J,674340,897071,39,2
10568872,GGG,2014J,674340,897151,39,2
10568873,GGG,2014J,674340,896943,39,3
10568874,GGG,2014J,654064,896943,39,1
10568875,GGG,2014J,656756,896976,39,2
10568876,GGG,2014J,656756,897150,39,1
10568877,GGG,2014J,656756,896967,39,1
10568878,GGG,2014J,656756,896967,39,2
10568879,GGG,2014J,656756,897151,39,2
10568880,GGG,2014J,656756,896943,39,2
10568881,GGG,2014J,656438,896945,39,1
10568882,GGG,2014J,656438,896939,39,6
10568883,GGG,2014J,656438,896939,39,7
10568884,GGG,2014J,656438,896980,39,11
10568885,GGG,2014J,656438,896987,39,5
10568886,GGG,2014J,656438,897152,39,1
10568887,GGG,2014J,656438,896976,39,1
10568888,GGG,2014J,656438,896980,39,6
10568889,GGG,2014J,656438,896967,39,1
10568890,GGG,2014J,656438,897071,39,2
10568891,GGG,2014J,656438,896938,39,2
10568892,GGG,2014J,656438,897151,39,7
10568893,GGG,2014J,656438,897150,39,5
10568894,GGG,2014J,656438,896957,39,1
10568895,GGG,2014J,656438,896943,39,14
10568896,GGG,2014J,643672,896939,39,4
10568897,GGG,2014J,643672,896943,39,4
10568898,GGG,2014J,643672,896939,39,2
10568899,GGG,2014J,643672,896938,39,1
10568900,GGG,2014J,644160,896938,39,1
10568901,GGG,2014J,644160,896939,39,10
10568902,GGG,2014J,644160,896943,39,4
10568903,GGG,2014J,644160,896939,39,9
10568904,GGG,2014J,642694,896943,39,3
10568905,GGG,2014J,642181,897055,39,2
10568906,GGG,2014J,642181,896980,39,1
10568907,GGG,2014J,642181,896943,39,2
10568908,GGG,2014J,642181,896980,39,3
10568909,GGG,2014J,646430,897150,39,1
10568910,GGG,2014J,646430,896939,39,7
10568911,GGG,2014J,646430,896980,39,11
10568912,GGG,2014J,646430,896939,39,2
10568913,GGG,2014J,646430,896980,39,2
10568914,GGG,2014J,646430,896943,39,2
10568915,GGG,2014J,646131,897120,39,1
10568916,GGG,2014J,646131,896943,39,1
10568917,GGG,2014J,642905,896943,39,2
10568918,GGG,2014J,642905,897120,39,2
10568919,GGG,2014J,642883,896978,39,14
10568920,GGG,2014J,642883,896943,39,8
10568921,GGG,2014J,642883,897058,39,1
10568922,GGG,2014J,642883,897151,39,3
10568923,GGG,2014J,642883,897059,39,1
10568924,GGG,2014J,642905,896938,39,1
10568925,GGG,2014J,642883,897073,39,2
10568926,GGG,2014J,645801,896943,39,2
10568927,GGG,2014J,645801,897120,39,2
10568928,GGG,2014J,645876,897057,39,3
10568929,GGG,2014J,645876,896976,39,1
10568930,GGG,2014J,645876,896943,39,5
10568931,GGG,2014J,645969,897151,39,1
10568932,GGG,2014J,645969,896976,39,1
10568933,GGG,2014J,645969,896943,39,2
10568934,GGG,2014J,646905,896943,39,1
10568935,GGG,2014J,646905,896938,39,1
10568936,GGG,2014J,646905,896938,39,1
10568937,GGG,2014J,678762,896943,39,2
10568938,GGG,2014J,677491,896943,39,1
10568939,GGG,2014J,677491,897151,39,1
10568940,GGG,2014J,677491,896938,39,1
10568941,GGG,2014J,674563,896980,39,1
10568942,GGG,2014J,674563,896943,39,1
10568943,GGG,2014J,675242,897151,39,1
10568944,GGG,2014J,675242,896943,39,3
10568945,GGG,2014J,675242,896957,39,1
10568946,GGG,2014J,675242,896978,39,6
10568947,GGG,2014J,675242,896978,39,1
10568948,GGG,2014J,678432,897152,39,1
10568949,GGG,2014J,678432,897151,39,2
10568950,GGG,2014J,678432,897150,39,3
10568951,GGG,2014J,678432,897053,39,2
10568952,GGG,2014J,678432,896943,39,3
10568953,GGG,2014J,678313,896980,39,2
10568954,GGG,2014J,678313,896943,39,1
10568955,GGG,2014J,675924,897151,39,2
10568956,GGG,2014J,675891,896978,39,1
10568957,GGG,2014J,675924,897089,39,1
10568958,GGG,2014J,675924,897077,39,1
10568959,GGG,2014J,675924,896985,39,1
10568960,GGG,2014J,675924,896976,39,1
10568961,GGG,2014J,675924,897153,39,3
10568962,GGG,2014J,675924,896978,39,8
10568963,GGG,2014J,675924,897058,39,1
10568964,GGG,2014J,675924,897101,39,1
10568965,GGG,2014J,675924,897110,39,1
10568966,GGG,2014J,675924,896943,39,5
10568967,GGG,2014J,675924,897150,39,2
10568968,GGG,2014J,675924,897120,39,1
10568969,GGG,2014J,675891,896987,39,2
10568970,GGG,2014J,675891,896978,39,8
10568971,GGG,2014J,675891,896943,39,3
10568972,GGG,2014J,675891,896957,39,1
10568973,GGG,2014J,649206,896943,39,1
10568974,GGG,2014J,648274,896980,39,5
10568975,GGG,2014J,648274,896980,39,2
10568976,GGG,2014J,648498,896943,39,1
10568977,GGG,2014J,651730,896943,39,2
10568978,GGG,2014J,651730,896938,39,1
10568979,GGG,2014J,651730,896938,39,1
10568980,GGG,2014J,650023,896980,39,3
10568981,GGG,2014J,650023,896980,39,1
10568982,GGG,2014J,650023,896943,39,3
10568983,GGG,2014J,648117,896980,39,3
10568984,GGG,2014J,648117,896943,39,1
10568985,GGG,2014J,648117,896980,39,1
10568986,GGG,2014J,626005,896939,39,1
10568987,GGG,2014J,626005,896943,39,4
10568988,GGG,2014J,626005,896938,39,1
10568989,GGG,2014J,607342,896943,39,2
10568990,GGG,2014J,607342,896939,39,2
10568991,GGG,2014J,607342,896939,39,1
10568992,GGG,2014J,620239,896939,39,3
10568993,GGG,2014J,620239,896943,39,1
10568994,GGG,2014J,620239,896939,39,2
10568995,GGG,2014J,622118,896980,39,2
10568996,GGG,2014J,623178,896939,39,2
10568997,GGG,2014J,623178,896943,39,1
10568998,GGG,2014J,623178,896939,39,1
10568999,GGG,2014J,546286,896980,39,1
10569000,GGG,2014J,546286,897120,39,1
10569001,GGG,2014J,546286,896943,39,1
10569002,GGG,2014J,560643,896943,39,4
10569003,GGG,2014J,560643,896980,39,3
10569004,GGG,2014J,560643,896980,39,2
10569005,GGG,2014J,554580,896943,39,1
10569006,GGG,2014J,554580,896976,40,1
10569007,GGG,2014J,554580,897054,40,1
10569008,GGG,2014J,554580,896987,40,2
10569009,GGG,2014J,554580,897151,40,2
10569010,GGG,2014J,554580,896957,40,1
10569011,GGG,2014J,554580,896943,40,5
10569012,GGG,2014J,554580,897150,40,1
10569013,GGG,2014J,554580,897055,40,1
10569014,GGG,2014J,554580,897071,40,2
10569015,GGG,2014J,560643,896980,40,8
10569016,GGG,2014J,560643,896980,40,3
10569017,GGG,2014J,560643,896943,40,4
10569018,GGG,2014J,226879,896943,40,4
10569019,GGG,2014J,226879,897071,40,1
10569020,GGG,2014J,226879,897151,40,1
10569021,GGG,2014J,237921,897120,40,1
10569022,GGG,2014J,237921,896943,40,4
10569023,GGG,2014J,237921,897073,40,3
10569024,GGG,2014J,237921,897151,40,6
10569025,GGG,2014J,237921,896978,40,1
10569026,GGG,2014J,237921,896939,40,16
10569027,GGG,2014J,237921,896938,40,1
10569028,GGG,2014J,237921,896939,40,21
10569029,GGG,2014J,340242,896943,40,1
10569030,GGG,2014J,340242,897151,40,1
10569031,GGG,2014J,340242,896983,40,1
